,Latitude,Longitude,Region,Council,Ward,Population
12998,-10.4658766,36.1170333,RUVUMA,Namtumbo,Rwinga,490
12999,-10.4912278,36.12507,RUVUMA,Namtumbo,Luchili,1129
13000,-10.7493043,36.5095227,RUVUMA,Namtumbo,Mchomolo,183
13001,-10.082515,35.6010509,RUVUMA,Namtumbo,Kitanda,587
13002,-10.5390272,35.9899072,RUVUMA,Namtumbo,Litola,471
13003,-11.2067728,36.2872276,RUVUMA,Namtumbo,Lusewa,674
13004,-10.444275,36.048275,RUVUMA,Namtumbo,Namtumbo,515
13005,-10.5387773,35.8586441,RUVUMA,Namtumbo,Namabengo,305
13006,-10.9250887,36.0940392,RUVUMA,Namtumbo,Ligera,725
13007,-11.1939451,36.352193,RUVUMA,Namtumbo,Lusewa,628
13008,-10.8330333,36.0337522,RUVUMA,Namtumbo,Limamu,439
13009,-11.5592893,36.474251,RUVUMA,Namtumbo,Magazini,508
13010,-10.1913114,36.1625117,RUVUMA,Namtumbo,Likuyuseka,709
13011,-10.5839749,35.7727784,RUVUMA,Namtumbo,Limamu,420
13012,-10.9501696,36.0729395,RUVUMA,Namtumbo,Lisimonji,370
13013,-10.6945914,36.4794337,RUVUMA,Namtumbo,Mkongo gulioni,128
13014,-10.56181825,35.92861555,RUVUMA,Namtumbo,Litola,778
13015,-10.539044,36.0097333,RUVUMA,Namtumbo,Luegu,341
13016,-10.0757755,35.8954601,RUVUMA,Namtumbo,Kitanda,504
13017,-10.2377166,35.8856666,RUVUMA,Namtumbo,Mputa,828
13018,-10.5799939,35.7762053,RUVUMA,Namtumbo,Msindo,733
13019,-10.494119,36.1318706,RUVUMA,Namtumbo,Namtumbo,971
13020,-11.2153916,36.2787483,RUVUMA,Namtumbo,Lusewa,608
13021,-10.5619453,35.8668214,RUVUMA,Namtumbo,Namabengo,1261
13022,-11.5665399,36.4657553,RUVUMA,Namtumbo,Magazini,591
13023,-10.6238396,35.6536897,RUVUMA,Namtumbo,Hanga,1254
13024,-10.2677533,36.2167966,RUVUMA,Namtumbo,Likuyuseka,789
13025,-10.4447005,36.1879094,RUVUMA,Namtumbo,Rwinga,661
13026,-10.5597076,36.2392667,RUVUMA,Namtumbo,Mchomolo,465
13027,-11.328965,36.16475,RUVUMA,Namtumbo,Msisima,608
13028,-10.4669988,35.7865707,RUVUMA,Namtumbo,Hanga,442
13029,-10.55139,36.872635,RUVUMA,Namtumbo,Litola,562
13030,-10.586888,36.373013,RUVUMA,Namtumbo,Mchomolo,982
13031,-10.58399,35.77248,RUVUMA,Namtumbo,Namabengo,348
13032,-10.7633021,36.3508054,RUVUMA,Namtumbo,Likuyuseka,232
13033,-10.2903393,36.1366366,RUVUMA,Namtumbo,Mgombasi,439
13034,-10.1664814,35.8999228,RUVUMA,Namtumbo,Kitanda,372
13035,-10.2802904,36.1838134,RUVUMA,Namtumbo,Likuyuseka,362
13036,-10.4822731,36.1466763,RUVUMA,Namtumbo,Rwinga,222
13037,-11.1228223,36.222454,RUVUMA,Namtumbo,Lusewa,833
13038,-10.4590048,36.1239511,RUVUMA,Namtumbo,Rwinga,749
13039,-10.5868883,36.3366421,RUVUMA,Namtumbo,Mchomolo,138
13040,-10.6122403,36.0438984,RUVUMA,Namtumbo,Luchili,604
13041,-10.7113236,35.9440632,RUVUMA,Namtumbo,Mkongo,194
13042,-10.4728877,36.1388787,RUVUMA,Namtumbo,Rwinga,662
13043,-10.0651193,35.9079246,RUVUMA,Namtumbo,Kitanda,405
13044,-10.6982246,36.0493466,RUVUMA,Namtumbo,Mkongo gulioni,450
13045,-10.7085711,36.0314687,RUVUMA,Namtumbo,Mkongo,453
13046,-10.2132737,36.0966066,RUVUMA,Namtumbo,Mgombasi,1563
13047,-10.562254,36.027417,RUVUMA,Namtumbo,Luegu,85
13048,-10.4377996,35.6721916,RUVUMA,Namtumbo,Hanga,474
13049,-10.7016797,36.0413474,RUVUMA,Namtumbo,Mkongo gulioni,281
13050,-10.2804056,36.1381766,RUVUMA,Namtumbo,Mgombasi,288
13051,-10.3047349,35.8292133,RUVUMA,Namtumbo,Mputa,299
13052,-10.5109283,35.7704416,RUVUMA,Namtumbo,Msindo,159
13053,-11.300523,36.206328,RUVUMA,Namtumbo,Msisima,881
13054,-10.5525572,35.777367,RUVUMA,Namtumbo,Msindo,279
13055,-10.7616796,36.1917887,RUVUMA,Namtumbo,Ligera,400
13056,-10.3752116,36.1679983,RUVUMA,Namtumbo,Likuyuseka,647
13057,-10.2910394,36.1031705,RUVUMA,Namtumbo,Mgombasi,369
13058,-10.5389495,36.0273216,RUVUMA,Namtumbo,Luegu,609
13059,-10.3781654,36.1012396,RUVUMA,Namtumbo,Likuyuseka,452
13060,-10.7530886,36.0172341,RUVUMA,Namtumbo,Limamu,1398
13061,-10.4767816,36.1277266,RUVUMA,Namtumbo,Namtumbo,324
13062,-10.7238947,35.9935293,RUVUMA,Namtumbo,Mkongo,368
13063,-10.7182733,36.0309133,RUVUMA,Namtumbo,Mkongo gulioni,309
13064,-10.5324233,36.0336616,RUVUMA,Namtumbo,Luegu,352
13065,-10.2191148,35.8948528,RUVUMA,Namtumbo,Kitanda,594
13066,-10.559235,35.86482,RUVUMA,Namtumbo,Namabengo,188
13067,-10.910261,36.087928,RUVUMA,Namtumbo,Ligera,227
13068,-11.191787,36.761678,RUVUMA,Namtumbo,Lisimonji,219
13069,-10.4811297,36.1272495,RUVUMA,Namtumbo,Luchili,559
13070,-10.5711187,36.881284,RUVUMA,Namtumbo,Mchomolo,87
13071,-10.5373918,35.8479156,RUVUMA,Namtumbo,Namabengo,210
13072,-10.2899116,36.1376533,RUVUMA,Namtumbo,Mgombasi,664
13073,-10.6784035,35.6618537,RUVUMA,Namtumbo,Msindo,229
13074,-10.4767817,36.1277266,RUVUMA,Namtumbo,Namtumbo,692
13075,-10.4908659,36.1251634,RUVUMA,Namtumbo,Namtumbo,720
13076,-10.2611466,36.0316233,RUVUMA,Namtumbo,Mgombasi,334
13077,-10.5684738,35.931687,RUVUMA,Namtumbo,Litola,613
13078,-10.7058251,35.9796071,RUVUMA,Namtumbo,Mkongo,652
13079,-10.5644661,35.9076655,RUVUMA,Namtumbo,Litola,185
13080,-11.180302,36.3377274,RUVUMA,Namtumbo,Lusewa,361
13081,-10.2838744,35.8642472,RUVUMA,Namtumbo,Mputa,913
13082,-10.4626399,36.1411233,RUVUMA,Namtumbo,Rwinga,417
13083,-11.5607566,36.4783783,RUVUMA,Namtumbo,Magazini,533
13084,-10.4630316,36.1406466,RUVUMA,Namtumbo,Rwinga,769
13085,-11.3357314,36.7633142,RUVUMA,Namtumbo,Magazini,122
13086,-10.586868,36.373003,RUVUMA,Namtumbo,Mchomolo,372
13087,-10.5104183,35.7704416,RUVUMA,Namtumbo,Msindo,136
13088,-10.7197752,36.0026132,RUVUMA,Namtumbo,Mkongo,230
13089,-9.9000233,35.66966604,RUVUMA,Namtumbo,Hanga,336
13090,-10.530543,36.0724249,RUVUMA,Namtumbo,Namtumbo,1162
13091,-10.1176767,36.5310828,RUVUMA,Namtumbo,Limamu,561
13092,-10.9906652,36.0446554,RUVUMA,Namtumbo,Lisimonji,601
13093,-10.5332594,36.0087776,RUVUMA,Namtumbo,Luegu,1366
13094,-10.5579329,35.9457654,RUVUMA,Namtumbo,Luegu,168
13095,-10.2837744,35.8641472,RUVUMA,Namtumbo,Mputa,4095
13096,-10.1917877,35.7616787,RUVUMA,Namtumbo,Mputa,249
13097,-10.56427,35.8341,RUVUMA,Namtumbo,Namabengo,492
13098,-11.400542,35.123668,RUVUMA,Nyasa,Liparamba,400
13099,-11.4189022,34.9330652,RUVUMA,Nyasa,Chiwanda,469
13100,-11.243746,34.777022,RUVUMA,Nyasa,Mbamba bay,341
13101,-11.3500424,34.8588766,RUVUMA,Nyasa,Mtipwili,543
13102,-11.5441233,34.9642688,RUVUMA,Nyasa,Chiwanda,535
13103,-11.5396848,35.0584939,RUVUMA,Nyasa,Mpepo,259
13104,-11.1222261,34.6545465,RUVUMA,Nyasa,Liuli,343
13105,-11.2875311,35.1406389,RUVUMA,Nyasa,Liparamba,666
13106,-11.389885,35.240847,RUVUMA,Nyasa,Liparamba,1326
13107,-11.3232941,35.0576073,RUVUMA,Nyasa,Tingi,604
13108,-11.2641243,35.0371213,RUVUMA,Nyasa,Lumeme,1007
13109,-11.415234,35.762689,RUVUMA,Nyasa,Kihagara,539
13110,-10.7698759,34.6879742,RUVUMA,Nyasa,Ngumbo,443
13111,-11.4453193,35.521839,RUVUMA,Nyasa,Mpepo,199
13112,-11.311052,35.037301,RUVUMA,Nyasa,Lumeme,193
13113,-11.2357356,35.0758134,RUVUMA,Nyasa,Upolo,304
13114,-11.30626,34.828792,RUVUMA,Nyasa,Kilosa,429
13115,-11.136176,34.97667,RUVUMA,Nyasa,Luhangarasi,344
13116,-11.2023758,34.9649869,RUVUMA,Nyasa,Kingerikiti,621
13117,-11.4190167,35.0869167,RUVUMA,Nyasa,Mpepo,183
13118,-11.3185977,34.8409556,RUVUMA,Nyasa,Kilosa,424
13119,-11.3055862,34.9702934,RUVUMA,Nyasa,Lumeme,360
13120,-11.306893,34.828871,RUVUMA,Nyasa,Kilosa,346
13121,-11.344727,34.979458,RUVUMA,Nyasa,Lumeme,329
13122,-11.4058672,35.2309182,RUVUMA,Nyasa,Liparamba,552
13123,-10.5520501,34.6064189,RUVUMA,Nyasa,Lituhi,453
13124,-11.184187,34.982011,RUVUMA,Nyasa,Luhangarasi,311
13125,-10.800058,34.7418791,RUVUMA,Nyasa,Ngumbo,106
13126,-10.466491,34.7800329,RUVUMA,Nyasa,Linga,342
13127,-10.6427178,34.6509619,RUVUMA,Nyasa,Mbaha,325
13128,-10.9462628,34.6695608,RUVUMA,Nyasa,Liwundi,261
13129,-11.3379632,34.8384698,RUVUMA,Nyasa,Kilosa,104
13130,-11.140631,34.984721,RUVUMA,Nyasa,Luhangarasi,246
13131,-11.413587,36.475731,RUVUMA,Nyasa,Mpepo,330
13132,-11.314705,35.058789,RUVUMA,Nyasa,Tingi,316
13133,-11.212564,35.034797,RUVUMA,Nyasa,Upolo,368
13134,-11.4607929,35.4048327,RUVUMA,Nyasa,Kingerikiti,733
13135,-11.187771,34.986598,RUVUMA,Nyasa,Lumeme,589
13136,-11.164437,34.737382,RUVUMA,Nyasa,Lipingo,478
13137,-10.7214556,34.6671685,RUVUMA,Nyasa,Mbaha,433
13138,-11.4923982,35.1125205,RUVUMA,Nyasa,Mpepo,172
13139,-11.444848,35.116434,RUVUMA,Nyasa,Mpepo,608
13140,-11.1215875,34.926858,RUVUMA,Nyasa,Luhangarasi,312
13141,-11.3316611,34.8788024,RUVUMA,Nyasa,Mtipwili,313
13142,-11.301738,35.033539,RUVUMA,Nyasa,Tingi,444
13143,-11.025156,34.6675104,RUVUMA,Nyasa,Kihagara,354
13144,-11.1767979,35.024233,RUVUMA,Nyasa,Upolo,209
13145,-11.1347571,34.7305473,RUVUMA,Nyasa,Lipingo,293
13146,-11.3522674,35.1493044,RUVUMA,Nyasa,Liparamba,315
13147,-11.319836,35.033639,RUVUMA,Nyasa,Tingi,216
13148,-11.370657,34.919105,RUVUMA,Nyasa,Mtipwili,245
13149,-11.198285,34.969208,RUVUMA,Nyasa,Kingerikiti,464
13150,-10.6769027,34.6628307,RUVUMA,Nyasa,Mbaha,403
13151,-11.0080617,34.6445505,RUVUMA,Nyasa,Kihagara,426
13152,-11.239,35.0027,RUVUMA,Nyasa,Lumeme,109
13153,-11.216027,34.765415,RUVUMA,Nyasa,Mbamba bay,422
13154,-11.4671827,35.2487013,RUVUMA,Nyasa,Mipotopoto,512
13155,-11.5472377,35.431862,RUVUMA,Nyasa,Mipotopoto,420
13156,-11.164985,35.002748,RUVUMA,Nyasa,Luhangarasi,175
13157,-11.1422291,34.7033113,RUVUMA,Nyasa,Liuli,425
13158,-11.282517,34.837085,RUVUMA,Nyasa,Kilosa,246
13159,-10.86764,34.812905,RUVUMA,Nyasa,Liwundi,421
13160,-11.331907,35.107673,RUVUMA,Nyasa,Tingi,220
13161,-11.467802,35.086367,RUVUMA,Nyasa,Mpepo,552
13162,-10.9000042,34.873749,RUVUMA,Nyasa,Mbaha,201
13163,-11.399498,35.280057,RUVUMA,Nyasa,Liparamba,970
13164,-11.4181987,35.1548607,RUVUMA,Nyasa,Liparamba,326
13165,-11.4079804,34.9462033,RUVUMA,Nyasa,Chiwanda,212
13166,-11.164982,35.002713,RUVUMA,Nyasa,Luhangarasi,156
13167,-11.1459204,34.7632117,RUVUMA,Nyasa,Lipingo,257
13168,-11.4813,35.025116,RUVUMA,Nyasa,Mpepo,224
13169,-11.36032,34.89507,RUVUMA,Nyasa,Mtipwili,378
13170,-11.486226,34.9574194,RUVUMA,Nyasa,Chiwanda,268
13171,-11.113252,34.69221,RUVUMA,Nyasa,Liuli,452
13172,-10.55793,34.65643,RUVUMA,Nyasa,Lituhi,126
13173,-11.115287,34.666217,RUVUMA,Nyasa,Liuli,1468
13174,-11.4088894,35.0486169,RUVUMA,Nyasa,Mpepo,193
13175,-11.131152,34.689182,RUVUMA,Nyasa,Liuli,640
13176,-11.2885078,34.8531456,RUVUMA,Nyasa,Kilosa,398
13177,-11.260871,34.792955,RUVUMA,Nyasa,Mbamba bay,386
13178,-11.287526,34.817857,RUVUMA,Nyasa,Mbamba bay,297
13179,-10.832286,34.68343,RUVUMA,Nyasa,Ngumbo,411
13180,-11.389278,35.148685,RUVUMA,Nyasa,Liparamba,400
13181,-10.02351,34.61757,RUVUMA,Nyasa,Liwundi,286
13182,-10.662157,34.654059,RUVUMA,Nyasa,Mbaha,376
13183,-11.0452845,34.6418656,RUVUMA,Nyasa,Kihagara,306
13184,-11.196127,34.755432,RUVUMA,Nyasa,Lipingo,517
13185,-11.32329,35.0576,RUVUMA,Nyasa,Tingi,215
13186,-11.380771,34.921679,RUVUMA,Nyasa,Chiwanda,528
13187,-10.5855542,34.6357322,RUVUMA,Nyasa,Lituhi,150
13188,-11.0813768,34.6813075,RUVUMA,Nyasa,Liuli,281
13189,-11.416009,35.079699,RUVUMA,Nyasa,Kingerikiti,174
13190,-11.1343107,35.0017515,RUVUMA,Nyasa,Luhangarasi,284
13191,-11.0810504,34.647397,RUVUMA,Nyasa,Liuli,547
13192,-10.5443944,34.6339868,RUVUMA,Nyasa,Lituhi,403
13193,-11.2832662,36.31870961,RUVUMA,Nyasa,Kihagara,372
13194,-11.310514,35.4718282,RUVUMA,Nyasa,Tingi,642
13195,-11.464743,35.110706,RUVUMA,Nyasa,Kihagara,834
13196,-11.1750045,34.9559057,RUVUMA,Nyasa,Kingerikiti,541
13197,-11.35382,34.88718,RUVUMA,Nyasa,Mtipwili,261
13198,-11.2126105,35.0352361,RUVUMA,Nyasa,Upolo,304
13199,-10.9177921,34.6783809,RUVUMA,Nyasa,Liwundi,162
13200,-11.2922636,34.7970882,RUVUMA,Nyasa,Mbamba bay,906
13201,-11.1253964,35.2935323,RUVUMA,Songea,Lilahi,271
13202,-10.6151047,35.4072032,RUVUMA,Songea,Litisha,298
13203,-10.8313383,35.2669905,RUVUMA,Songea,Magagula,227
13204,-10.8255133,35.5212805,RUVUMA,Songea,Mpitimbi,411
13205,-10.5590331,35.4663319,RUVUMA,Songea,PARANGU,68
13206,-10.6801464,35.7329029,RUVUMA,Songea,Matimila,251
13207,-10.8292854,35.7338894,RUVUMA,Songea,Matimila,286
13208,-10.4509484,35.2891131,RUVUMA,Songea,Kilagano,788
13209,-10.7652937,35.4960606,RUVUMA,Songea,Litapwasi,323
13210,-10.6408823,35.4494377,RUVUMA,Songea,Peramiho,240
13211,-10.5681294,35.5875996,RUVUMA,Songea,Mpandangindo,223
13212,-11.5719121,35.4344551,RUVUMA,Songea,Muhukuru,786
13213,-10.8845838,35.2566607,RUVUMA,Songea,Kizuka,73
13214,-10.4019469,35.1433789,RUVUMA,Songea,Liganga,100
13215,-10.4719797,35.3187181,RUVUMA,Songea,Kilagano,268
13216,-11.2242745,35.4780419,RUVUMA,Songea,Lilahi,318
13217,-10.7855468,35.6003084,RUVUMA,Songea,Mpitimbi,472
13218,-10.7091211,35.3058091,RUVUMA,Songea,Mbinga Mhalule,586
13219,-10.7362263,35.5160714,RUVUMA,Songea,Litapwasi,286
13220,-10.2346103,35.2129095,RUVUMA,Songea,Litisha,455
13221,-10.5228852,35.4783488,RUVUMA,Songea,PARANGU,301
13222,-10.1066246,35.748271,RUVUMA,Songea,Matimila,244
13223,-10.4932668,35.5854037,RUVUMA,Songea,Mpandangindo,325
13224,-10.5218522,35.35267882,RUVUMA,Songea,Kilagano,476
13225,-10.6164667,35.4521775,RUVUMA,Songea,Peramiho,572
13226,-10.7618452,35.4182032,RUVUMA,Songea,Muhukuru,300
13227,-10.8175733,35.2245627,RUVUMA,Songea,Magagula,318
13228,-10.8408971,35.2879693,RUVUMA,Songea,Magagula,646
13229,-10.6487712,35.3967771,RUVUMA,Songea,Litisha,494
13230,-11.4738909,35.6316568,RUVUMA,Songea,Lilahi,354
13231,-10.7663165,35.6022514,RUVUMA,Songea,Mpitimbi,182
13232,-11.0195519,35.4641429,RUVUMA,Songea,Lilahi,393
13233,-10.6227357,35.4584633,RUVUMA,Songea,Peramiho,790
13234,-10.5821669,35.4260256,RUVUMA,Songea,Maposeni,303
13235,-10.8120672,35.2912807,RUVUMA,Songea,Magagula,166
13236,-11.1943391,35.375024,RUVUMA,Songea,Muhukuru,369
13237,-10.7119098,35.8028798,RUVUMA,Songea,Matimila,689
13238,-10.7191262,35.384593,RUVUMA,Songea,Mbinga Mhalule,247
13239,-11.0158763,35.2866775,RUVUMA,Songea,Kizuka,459
13240,-10.7332968,35.3878259,RUVUMA,Songea,Mbinga Mhalule,728
13241,-10.8790932,35.5749949,RUVUMA,Songea,Mpitimbi,171
13242,-10.4664838,35.3392679,RUVUMA,Songea,Kilagano,523
13243,-10.5766455,35.3612905,RUVUMA,Songea,Litisha,104
13244,-10.4095115,35.3259965,RUVUMA,Songea,Kilagano,490
13245,-11.0772094,35.2914462,RUVUMA,Songea,Muhukuru,372
13246,-10.8016709,35.5608507,RUVUMA,Songea,Mpitimbi,417
13247,-10.7986504,35.2603048,RUVUMA,Songea,Magagula,468
13248,-10.6505081,35.4431849,RUVUMA,Songea,Peramiho,178
13249,-10.6264604,35.4194449,RUVUMA,Songea,Litisha,269
13250,-10.5412155,35.6159878,RUVUMA,Songea,Mpandangindo,576
13251,-10.415489,35.4718369,RUVUMA,Songea,Matimila,221
13252,-10.8292291,35.7335534,RUVUMA,Songea,Matimila,409
13253,-10.6728564,35.6033592,RUVUMA,Songea,Mpitimbi,612
13254,-10.6342867,35.4797242,RUVUMA,Songea,Peramiho,326
13255,-11.1817239,35.4570166,RUVUMA,Songea,Muhukuru,338
13256,-10.9835236,35.3998676,RUVUMA,Songea,Ndongosi,452
13257,-10.7769045,35.3252957,RUVUMA,Songea,Mbinga Mhalule,508
13258,-10.5938511,35.3385697,RUVUMA,Songea,Litisha,405
13259,-11.415408,35.4002757,RUVUMA,Songea,Muhukuru,459
13260,-10.5940444,35.4493985,RUVUMA,Songea,Maposeni,250
13261,-10.9160505,35.4884467,RUVUMA,Songea,Ndongosi,596
13262,-11.2368398,35.792667,RUVUMA,Songea,Ndongosi,539
13263,-10.5179822,35.4157761,RUVUMA,Songea,Maposeni,438
13264,-10.9905731,35.6042045,RUVUMA,Songea,Ndongosi,177
13265,-10.8661519,35.3556571,RUVUMA,Songea,Kizuka,691
13266,-10.6112711,35.4984089,RUVUMA,Songea,PARANGU,345
13267,-10.6379065,35.4578592,RUVUMA,Songea,Peramiho,547
13268,-10.6777496,35.2426163,RUVUMA,Songea,Liganga,419
13269,-10.8299664,35.2668824,RUVUMA,Songea,Magagula,3493.5
13270,-10.7178682,35.5115533,RUVUMA,Songea,Litapwasi,316
13271,-10.5203157,35.3308536,RUVUMA,Songea,Kilagano,316
13272,-10.6667054,35.6277341,RUVUMA,Songea MC,Mjimwema,889
13273,-10.6634558,35.6467065,RUVUMA,Songea MC,Bombambili,3478
13274,-10.6806059,35.541322,RUVUMA,Songea MC,Lilambo,249
13275,-10.6617111,35.6548953,RUVUMA,Songea MC,Bombambili,730
13276,-10.6009642,35.6312523,RUVUMA,Songea MC,Mashangano,304
13277,-10.6470043,35.6966619,RUVUMA,Songea MC,Mletele,379
13278,-10.6953579,35.6905308,RUVUMA,Songea MC,Matogoro,330
13279,-10.6377579,35.6551724,RUVUMA,Songea MC,Msamala,3493.5
13280,-10.3926902,35.3819938,RUVUMA,Songea MC,Mjimwema,461
13281,-10.62702,35.67743,RUVUMA,Songea MC,Mashangano,292
13282,-10.6703159,35.6257808,RUVUMA,Songea MC,Ruhuwiko,1038
13283,-10.6859805,35.6300726,RUVUMA,Songea MC,Ruvuma,226
13284,-10.6497965,35.6424379,RUVUMA,Songea MC,Msamala,659
13285,-10.6763799,35.6274735,RUVUMA,Songea MC,Misufini,2646
13286,-10.6766442,35.6268994,RUVUMA,Songea MC,Lizaboni,896
13287,-10.6949349,35.6422099,RUVUMA,Songea MC,Ruvuma,1241
13288,-10.6851784,35.6634127,RUVUMA,Songea MC,Mateka,1928
13289,-10.6284423,35.6801895,RUVUMA,Songea MC,Mletele,490
13290,-10.7143263,35.6226307,RUVUMA,Songea MC,Subira,589
13291,-10.6720062,35.4772754,RUVUMA,Songea MC,Lilambo,539
13292,-10.6678594,35.5302895,RUVUMA,Songea MC,Lilambo,552
13293,-10.6111961,35.695498,RUVUMA,Songea MC,Mletele,189
13294,-10.6871492,35.6104648,RUVUMA,Songea MC,Lizaboni,1122
13295,-10.6210118,35.6550548,RUVUMA,Songea MC,Mashangano,1099
13296,-10.6108529,35.5879155,RUVUMA,Songea MC,Mwengemshindo,193
13297,-10.7101969,35.5670464,RUVUMA,Songea MC,Subira,335
13298,-10.6601345,35.4863647,RUVUMA,Songea MC,Lilambo,131
13299,-10.6759845,35.618752,RUVUMA,Songea MC,Lizaboni,414
13300,-10.40171253,35.40258434,RUVUMA,Songea MC,Ndilimalitembo,77
13301,-10.7176689,35.704906,RUVUMA,Songea MC,Matogoro,300
13302,-10.6799034,35.6430257,RUVUMA,Songea MC,Majengo,613
13303,-10.6815666,35.6581938,RUVUMA,Songea MC,Mjini,170
13304,-10.6796457,35.6702277,RUVUMA,Songea MC,Ndilimalitembo,182
13305,-10.6352317,35.7260957,RUVUMA,Songea MC,Mletele,91
13306,-10.6307381,35.6563119,RUVUMA,Songea MC,Msamala,3493.5
13307,-10.688255,35.4350014,RUVUMA,Songea MC,Lilambo,270
13308,-10.3643645,35.3938952,RUVUMA,Songea MC,Mashangano,373
13309,-10.6696608,35.6634666,RUVUMA,Songea MC,Mjini,254
13310,-10.5512617,35.6925363,RUVUMA,Songea MC,Tanga,326
13311,-10.6686246,35.6398348,RUVUMA,Songea MC,Matarawe,216
13312,-10.6912645,35.66021458,RUVUMA,Songea MC,Mateka,443
13313,-10.6769615,35.6742765,RUVUMA,Songea MC,Matogoro,887
13314,-10.411444,35.3752662,RUVUMA,Songea MC,Ruvuma,674
13315,-10.6769846,35.6478633,RUVUMA,Songea MC,Mjini,578
13316,-10.6352913,35.6481071,RUVUMA,Songea MC,Msamala,362
13317,-10.6746041,35.6427324,RUVUMA,Songea MC,Mfaranyaki,604
13318,-10.6777712,35.6361988,RUVUMA,Songea MC,Mfaranyaki,304
13319,-10.585253,35.6655986,RUVUMA,Songea MC,Tanga,100
13320,-10.3932868,35.3736492,RUVUMA,Songea MC,Mjimwema,2228
13321,-10.6420421,35.6317839,RUVUMA,Songea MC,Msamala,1344
13322,-10.6379491,35.6237504,RUVUMA,Songea MC,Msamala,168
13323,-10.5769138,35.7317157,RUVUMA,Songea MC,Tanga,239
13324,-10.6266317,35.7021119,RUVUMA,Songea MC,Mletele,287
13325,-10.6775655,35.6275495,RUVUMA,Songea MC,Lizaboni,837
13326,-10.6631975,35.6468072,RUVUMA,Songea MC,Bombambili,299
13327,-10.6503616,35.6422286,RUVUMA,Songea MC,Msamala,383
13328,-10.7594103,35.5615138,RUVUMA,Songea MC,Subira,97
13329,-10.5756732,35.6373237,RUVUMA,Songea MC,Mashangano,130
13330,-10.7419384,35.6064988,RUVUMA,Songea MC,Subira,452
13331,-10.6373536,35.5529979,RUVUMA,Songea MC,Lilambo,432
13332,-10.6679593,35.6391441,RUVUMA,Songea MC,Matarawe,438
13333,-10.6378924,35.5993094,RUVUMA,Songea MC,Mwengemshindo,684
13334,-10.6739799,35.5709995,RUVUMA,Songea MC,Ruhuwiko,879
13335,-10.74804,35.656345,RUVUMA,Songea MC,Ndilimalitembo,349
13336,-10.4007812,35.3333506,RUVUMA,Songea MC,Ruhuwiko,199
13337,-10.5927335,35.7354799,RUVUMA,Songea MC,Tanga,574
13338,-10.6732754,35.6842584,RUVUMA,Songea MC,Seedfarm,983
13339,-10.6724938,35.6007917,RUVUMA,Songea MC,Ruhuwiko,1665
13340,-10.6939298,35.6425291,RUVUMA,Songea MC,Ruvuma,632
13341,-10.6694165,35.6393767,RUVUMA,Songea MC,Matarawe,232
13342,-10.6661835,35.6276032,RUVUMA,Songea MC,Mjimwema,228
13343,-10.5134396,35.6724861,RUVUMA,Songea MC,Tanga,459
13344,-10.930204,35.3646233,RUVUMA,Songea MC,Ruhuwiko,395
13345,-10.6884111,35.4508581,RUVUMA,Songea MC,Lilambo,161
13346,-10.6529277,35.6502527,RUVUMA,Songea MC,Msamala,686
13347,-10.6613195,35.6547927,RUVUMA,Songea MC,Bombambili,466
13348,-10.6798888,35.6426935,RUVUMA,Songea MC,Majengo,518
13349,-10.67677022,35.6577881,RUVUMA,Songea MC,Mjini,249
13350,-10.6695701,35.6058771,RUVUMA,Songea MC,Ruhuwiko,161
13351,-10.7161942,35.5825608,RUVUMA,Songea MC,Subira,538
13352,-10.625328,35.653456,RUVUMA,Songea MC,Mashangano,414
13353,-10.5605347,35.6709271,RUVUMA,Songea MC,Tanga,734
13354,-10.3919272,35.35392705,RUVUMA,Songea MC,Bombambili,858
13355,-10.6590581,35.6395231,RUVUMA,Songea MC,Mjimwema,4095
13356,-10.6491106,35.6743793,RUVUMA,Songea MC,Seedfarm,467
13357,-10.6780154,35.6379699,RUVUMA,Songea MC,Mfaranyaki,423
13358,-11.3390892,37.0742717,RUVUMA,Tunduru,Mbesa,1146
13359,-11.3134117,37.385006,RUVUMA,Tunduru,Mtina,719
13360,-11.1772031,37.2612391,RUVUMA,Tunduru,Mtina,684
13361,-11.0248947,37.1180763,RUVUMA,Tunduru,Kidodoma,107
13362,-11.5562601,36.9180489,RUVUMA,Tunduru,Nalasi Magharibi,364
13363,-10.8218231,36.8677483,RUVUMA,Tunduru,Namwinyu,379
13364,-10.9705998,37.3937694,RUVUMA,Tunduru,Sisi Kwa Sisi,418
13365,-11.0985794,37.4313278,RUVUMA,Tunduru,Tuwemacho,330
13366,-11.4970531,36.8692017,RUVUMA,Tunduru,Mchoteka,68
13367,-11.4052735,37.1357201,RUVUMA,Tunduru,Mbesa,848
13368,-11.358017,37.427124,RUVUMA,Tunduru,Mtina,205
13369,-11.1728935,37.3937759,RUVUMA,Tunduru,Tuwemacho,121
13370,-11.4747149,36.9890294,RUVUMA,Tunduru,Nalasi Mashariki,680
13371,-11.2506247,37.5300484,RUVUMA,Tunduru,Misechela,308
13372,-11.2098446,37.1854172,RUVUMA,Tunduru,Chiwana,620
13373,-10.7803383,36.8116341,RUVUMA,Tunduru,Namwinyu,220
13374,-10.803933,37.031472,RUVUMA,Tunduru,Matemanga,284
13375,-10.7987483,36.6855707,RUVUMA,Tunduru,Namwinyu,491
13376,-11.5569153,37.4679985,RUVUMA,Tunduru,Lukumbule,95
